B1|11|241|ひとり|一人|Una persona|One person|Noun
B1|11|242|ふたり|二人|Dos personas|Two people|Noun
B1|11|243|りんご|林檎|Manzana|Apple|Noun
B1|11|244|みかん|蜜柑|Mandarina|Mandarin|Noun
B1|11|245|きって|切手|Sello|Stamp|Noun
B1|11|246|はがき|葉書|Postal|Postcard|Noun
B1|11|247|ふうとう|封筒|Sobre|Envelope|Noun
B1|11|248|りょうしん|両親|Padres|Parents|Noun
B1|11|249|きょうだい|兄弟|Hermanos|Siblings|Noun
B1|11|250|むすめ|娘|Hija|Daughter|Noun
B1|11|251|むすこ|息子|Hijo|Son|Noun
B1|11|252|あに|兄|Hermano mayor|Older brother|Noun
B1|11|253|あね|姉|Hermana mayor|Older sister|Noun
B1|11|254|おとうと|弟|Hermano menor|Younger brother|Noun
B1|11|255|いもうと|妹|Hermana menor|Younger sister|Noun
B1|11|256|がいこく|外国|País extranjero|Foreign country|Noun
B1|11|257|りゅうがくせい|留学生|Estudiante extranjero|Exchange student|Noun
B1|11|258|どのくらい|どの位|Cuánto tiempo, cuánto|How long, how much|Phrase
B1|11|259|ぜんぶで|全部で|En total|In total|Phrase
B1|11|260|みんな|皆|Todos|Everyone|Pronoun
B1|11|261|だけ|丈|Sólo|Only|Adverb
B1|12|262|かんたん|簡単な|Sencillo, fácil|Easy, simple|Adjective
B1|12|263|ちかい|近い|Cerca|Near|Adjective
B1|12|264|とおい|遠い|Lejos|Far|Adjective
B1|12|265|はやい|速い|Rápido|Fast|Adjective
B1|12|266|おそい|遅い|Lento, tarde|Slow|Adjective
B1|12|267|おおい|多い|Muchos|Many|Adjective
B1|12|268|すくない|少ない|Pocos|Few|Adjective
B1|12|269|あたたかい|暖かい|Cálido|Warm|Adjective
B1|12|270|すずしい|すずしい|Fresco|Cool|Adjective
B1|12|271|あまい|甘い|Dulce|Sweet|Adjective
B1|12|272|からい|辛い|Picante, salado|Spicy|Adjective
B1|12|273|おもい|重い|Pesado|Heavy|Adjective
B1|12|274|かるい|軽い|Ligero|Light|Adjective
B1|12|275|きせつ|季節|Estación (del año)|Season|Noun
B1|12|276|はる|春|Primavera|Spring|Noun
B1|12|277|なつ|夏|Verano|Summer|Noun
B1|12|278|あき|秋|Otoño|Autumn|Noun
B1|12|279|ふゆ|冬|Invierno|Winter|Noun
B1|12|280|てんき|天気|Clima|Weather|Noun
B1|12|281|あめ|雨|Lluvia|Rain|Noun
B1|12|282|ゆき|雪|Nieve|Snow|Noun
B1|12|283|くもり|曇|Nublado|Cloudy|Noun
B1|12|284|くうこう|空港|Aeropuerto|Airport|Noun
B1|12|285|うみ|海|Mar|Sea|Noun
B1|12|286|せかい|世界|Mundo|World|Noun
B1|12|287|まつり|祭り|Festival|Festival|Noun
B1|12|288|すきやき|すき焼き|Sukiyaki (plato japonés)|Sukiyaki|Noun
B1|12|289|さしみ|刺身|Sashimi (pescado crudo)|Sashimi|Noun
B1|12|290|すし|寿司|Sushi|Sushi|Noun
B1|12|291|ぶたにく|豚肉|Carne de cerdo|Pork|Noun
B1|12|292|とりにく|鶏肉|Carne de pollo|Chicken|Noun
B1|12|293|ぎゅうにく|牛肉|Carne de res|Beef|Noun
B1|12|294|いけばな|生け花|Ikebana (arte floral japonés)|Ikebana|Noun
B1|12|295|もみじ|紅葉|Hojas de otoño|Autumn leaves|Noun
B1|12|296|いちばん|一番|El primero, el mejor|The first, the best|Noun
B1|12|297|ずっと|ずっと|Todo el tiempo, mucho|All the time, for a long time|Adverb
B1|12|298|どちら|どちら|Cuál, dónde|Which, where|Pronoun
B1|12|299|どちらも|どちらも|Ambos|Both|Pronoun
B1|13|300|あそびます|遊びます|Jugar, divertirse|To play|Verb
B1|13|301|およぎます|泳ぎます|Nadar|To swim|Verb
B1|13|302|むかえます|迎えます|Recibir, recoger|To receive, to pick up|Verb
B1|13|303|つかれます|疲れます|Cansarse|To get tired|Verb
B1|13|304|けっこんします|結婚します|Casarse|To get married|Verb
B1|13|305|かいものします|買い物します|Ir de compras|To go shopping|Verb
B1|13|306|しょくじします|食事します|Comer|To have a meal|Verb
B1|13|307|さんぽします|散歩します|Pasear|To take a walk|Verb
B1|13|308|たいへん|大変|Difícil, grave|Difficult, serious|Adjective
B1|13|309|ほしい|欲しい|Querer (algo)|Want (something)|Adjective
B1|13|310|ひろい|広い|Amplio|Wide, spacious|Adjective
B1|13|311|せまい|狭い|Estrecho|Narrow|Adjective
B1|13|312|かわ|川|Río|River|Noun
B1|13|313|びじゅつ|美術|Arte|Art|Noun
B1|13|314|つり|釣り|Pesca|Fishing|Noun
B1|13|315|しゅうまつ|週末|Fin de semana|Weekend|Noun
B1|13|316|おしょうがつ|お正月|Año Nuevo|New Year|Noun
B1|13|317|なにか|何か|Algo|Something|Pronoun
B1|13|318|のどがかわります|喉が渇ります|Tengo sed|I am thirsty|Phrase
B1|13|319|おなかがすきます|お腹が空きます|Tengo hambre|I am hungry|Phrase
B1|13|320|ていしょく|定食|Menú del día|Set meal|Noun
B2|14|321|つけます|点けます|Encender|To turn on|Verb
B2|14|322|けします|消します|Apagar|To turn off|Verb
B2|14|323|あけます|開けます|Abrir|To open|Verb
B2|14|324|しめます|閉めます|Cerrar|To close|Verb
B2|14|325|いそぎます|急ぎます|Apresurarse|To hurry|Verb
B2|14|326|まちます|待ちます|Esperar|To wait|Verb
B2|14|327|とります|取ります|Tomar|To take|Verb
B2|14|328|てつだいます|手伝います|Ayudar|To help|Verb
B2|14|329|よびます|呼びます|Llamar|To call|Verb
B2|14|330|はなします|話します|Hablar|To speak|Verb
B2|14|331|つかいます|使います|Usar|To use|Verb
B2|14|332|とめます|止めます|Detener|To stop|Verb
B2|14|333|みせます|見せます|Mostrar|To show|Verb
B2|14|334|おしえます|教えます|Enseñar|To teach|Verb
B2|14|335|すわります|座ります|Sentarse|To sit|Verb
B2|14|336|たちます|立ちます|Pararse|To stand|Verb
B2|14|337|はいります|入ります|Entrar|To enter|Verb
B2|14|338|でます|出ます|Salir|To go out|Verb
B2|14|339|おります|降ります|Bajarse|To get off|Verb
B2|14|340|でんき|でんき|Electricidad|Electricity|Noun
B2|14|341|じゅうしょ|住所|Dirección|Address|Noun
B2|14|342|ちず|地図|Mapa|Map|Noun
B2|14|343|しお|塩|Sal|Salt|Noun
B2|14|344|さとう|砂糖|Azúcar|Sugar|Noun
B2|14|345|もんだい|問題|Problema|Problem|Noun
B2|14|346|こたえ|答え|Respuesta|Answer|Noun
B2|14|347|よみかた|読み方|Forma de leer|Reading style|Noun
B2|14|348|かた|方|Dirección, manera|Direction, way|Noun
B2|14|349|まっすぐ|真っ直ぐ|Recto|Straight|Adjective
B2|14|350|ゆっくり|ゆっくり|Despacio|Slowly|Adverb
B2|14|351|すぐ|直ぐ|Inmediatamente|Immediately|Adverb
B2|14|352|また|又|Otra vez|Again|Adverb
B2|14|353|あとで|後で|Después|Later|Adverb
B2|14|354|もうすこし|もう少し|Un poco más|A little more|Adverb
B2|14|355|しんごう|信号|Semáforo|Traffic light|Noun
B2|14|356|おつり|お釣り|Vuelto, cambio|Change|Noun
B2|15|357|おきます|置きます|Poner|To put|Verb
B2|15|358|つくります|作ります|Hacer, crear|To make, to create|Verb
B2|15|359|うります|売ります|Vender|To sell|Verb
B2|15|360|しります|知ります|Saber|To know|Verb
B2|15|361|すみます|住みます|Vivir|To live|Verb
B2|15|362|けんきゅうします|研究します|Investigar|To research|Verb
B2|15|363|すわります|座ります|Sentarse|To sit|Verb
B2|15|364|けっこんします|結婚します|Casarse|To get married|Verb
B2|15|365|しりょう|資料|Documentos|Documents|Noun
B2|15|366|じこくひょう|時刻表|Horario (de trenes, buses)|Timetable|Noun
B2|15|367|ふく|服|Ropa|Clothes|Noun
B2|15|368|せいひん|製品|Producto|Product|Noun
B2|15|369|けいざい|経済|Economía|Economy|Noun
B2|15|370|しやくしょ|市役所|Ayuntamiento|City hall|Noun
B2|15|371|こうこう|高校|Escuela secundaria|High school|Noun
B2|15|372|はいしゃ|歯医者|Dentista|Dentist|Noun
B2|15|373|どくしん|独身|Soltero/a|Single|Noun
B2|15|374|いらっしゃいます|いらっしゃいます|Estar, ir, venir (forma respetuosa)|To be, to go, to come (respectful form)|Verb
B2|16|375|のります|乗ります|Subir (a un vehículo)|To ride|Verb
B2|16|376|おります|降ります|Bajar (de un vehículo)|To get off|Verb
B2|16|377|のりかえます|乗り換えます|Hacer transbordo|To transfer|Verb
B2|16|378|あびます|浴びます|Ducharse, bañarse|To take a shower|Verb
B2|16|379|いれます|入れます|Meter, introducir|To put in|Verb
B2|16|380|だします|出します|Sacar|To take out|Verb
B2|16|381|おろします|下ろします|Retirar (dinero)|To withdraw (money)|Verb
B2|16|382|おします|押します|Empujar|To push|Verb
B2|16|383|はじめます|始めます|Empezar|To start|Verb
B2|16|384|けんがくします|見学します|Visitar (para estudio)|To observe (for study)|Verb
B2|16|385|でんわします|電話します|Llamar por teléfono|To call (by phone)|Verb
B2|16|386|わかい|若い|Joven|Young|Adjective
B2|16|387|ながい|長い|Largo|Long|Adjective
B2|16|388|みじかい|短い|Corto|Short|Adjective
B2|16|389|あかるい|明るい|Claro, luminoso|Bright|Adjective
B2|16|390|くらい|暗い|Oscuro|Dark|Adjective
B2|16|391|からだ|体|Cuerpo|Body|Noun
B2|16|392|あたま|頭|Cabeza|Head|Noun
B2|16|393|かみ|髪|Cabello|Hair|Noun
B2|16|394|かお|顔|Cara|Face|Noun
B2|16|395|め|目|Ojo|Eye|Noun
B2|16|396|みみ|耳|Oído, oreja|Ear|Noun
B2|16|397|はな|鼻|Nariz|Nose|Noun
B2|16|398|くち|口|Boca|Mouth|Noun
B2|16|399|は|歯|Diente|Tooth|Noun
B2|16|400|おなか|お腹|Estómago|Stomach|Noun
B2|16|401|あし|足|Pierna, pie|Leg, foot|Noun
B2|16|402|せ|背|Espalda, estatura|Back, height|Noun
B2|16|403|おてら|お寺|Templo budista|Buddhist temple|Noun
B2|16|404|じんじゃ|神社|Santuario sintoísta|Shinto shrine|Noun
B2|16|405|どうやって|どうやって|Cómo|How|Adverb
B2|16|406|どれ|どれ|Cuál|Which|Pronoun
